timestamp,dew_point_temperature,relative_humidity,solar_radiation,temperature
2018-01-01 00:00:00,8.1,79.07,86.7,11.575
2018-01-01 00:15:00,8.14,80.1,45.88,11.455
2018-01-01 00:30:00,8.21,79.92,51.62,11.55
2018-01-01 00:45:00,8.11,80.2,21.43,11.425
2018-01-01 01:00:00,8.04,81.5,6.45,11.135
2018-01-01 01:15:00,7.99,82.2,1.81,10.975
2018-01-01 01:30:00,7.93,82.7,0.24,10.815
2018-01-01 01:45:00,8.02,83.6,0.0,10.72
2018-01-01 02:00:00,8.01,83.1,0.0,10.815
2018-01-01 02:15:00,7.94,82.8,0.0,10.805
2018-01-01 02:30:00,7.86,82.1,0.0,10.855
2018-01-01 02:45:00,8.03,84.1,0.0,10.635000000000002
2018-01-01 03:00:00,8.03,84.5,0.0,10.59
2018-01-01 03:15:00,8.06,84.8,0.0,10.575
2018-01-01 03:30:00,8.05,85.2,0.0,10.485
2018-01-01 03:45:00,8.0,85.5,0.0,10.399999999999999
2018-01-01 04:00:00,7.98,86.4,0.0,10.219999999999999
2018-01-01 04:15:00,7.98,87.6,0.0,10.05
2018-01-01 04:30:00,7.98,87.9,0.0,10.01
2018-01-01 04:45:00,8.09,88.5,0.0,10.0
2018-01-01 05:00:00,8.1,89.1,0.0,9.885
2018-01-01 05:15:00,8.13,89.6,0.0,9.84
2018-01-01 05:30:00,8.19,90.0,0.0,9.82
2018-01-01 05:45:00,8.29,90.2,0.0,9.879999999999999
2018-01-01 06:00:00,8.23,90.1,0.0,9.829999999999998
2018-01-01 06:15:00,8.18,89.8,0.0,9.835
2018-01-01 06:30:00,8.12,89.3,0.0,9.870000000000001
2018-01-01 06:45:00,8.09,89.4,0.0,9.82
2018-01-01 07:00:00,8.12,89.0,0.0,9.899999999999999
2018-01-01 07:15:00,8.12,88.5,0.0,9.985
2018-01-01 07:30:00,8.1,87.9,0.0,10.07
2018-01-01 07:45:00,8.03,87.2,0.0,10.105
2018-01-01 08:00:00,7.98,86.8,0.0,10.129999999999999
2018-01-01 08:15:00,7.92,86.8,0.0,10.079999999999998
2018-01-01 08:30:00,7.92,86.8,0.0,10.094999999999999
2018-01-01 08:45:00,7.85,86.0,0.0,10.175
2018-01-01 09:00:00,7.55,84.7,0.0,10.175
2018-01-01 09:15:00,7.54,83.8,0.0,10.385
2018-01-01 09:30:00,7.39,82.7,0.0,10.495000000000001
2018-01-01 09:45:00,7.29,83.6,0.0,10.245000000000001
2018-01-01 10:00:00,7.36,83.2,0.0,10.315
2018-01-01 10:15:00,7.48,83.1,0.0,10.36
2018-01-01 10:30:00,7.38,82.8,0.0,10.36
2018-01-01 10:45:00,7.23,82.7,0.0,10.265
2018-01-01 11:00:00,7.42,82.2,0.0,10.485
2018-01-01 11:15:00,7.35,82.2,0.0,10.434999999999999
2018-01-01 11:30:00,7.23,83.9,0.0,10.065
2018-01-01 11:45:00,7.26,84.9,0.0,9.915
2018-01-01 12:00:00,7.1,86.6,0.0,9.5
2018-01-01 12:15:00,7.09,87.9,0.0,9.285
2018-01-01 12:30:00,7.27,88.0,0.0,9.55
2018-01-01 12:45:00,7.24,87.8,0.0,9.6
2018-01-01 13:00:00,7.19,85.6,0.0,9.774999999999999
2018-01-01 13:15:00,7.07,86.3,0.0,9.545
2018-01-01 13:30:00,7.36,85.6,0.0,9.83
2018-01-01 13:45:00,7.41,86.0,0.0,9.785
2018-01-01 14:00:00,7.31,86.1,0.0,9.75
2018-01-01 14:15:00,7.38,85.8,0.0,9.84
2018-01-01 14:30:00,7.37,85.8,0.0,9.815000000000001
2018-01-01 14:45:00,7.52,87.1,0.0,9.715
2018-01-01 15:00:00,7.5,89.0,0.0,9.335
2018-01-01 15:15:00,7.44,89.8,0.27,9.18
2018-01-01 15:30:00,7.55,90.2,1.84,9.219999999999999
2018-01-01 15:45:00,7.59,90.6,6.53,9.14
2018-01-01 16:00:00,7.42,89.8,23.83,9.24
2018-01-01 16:15:00,7.51,87.3,60.96,9.684999999999999
2018-01-01 16:30:00,7.53,86.4,83.5,9.825
2018-01-01 16:45:00,7.54,89.3,114.2,9.275
2018-01-01 17:00:00,7.53,90.2,113.8,9.135
2018-01-01 17:15:00,7.63,90.4,146.7,9.215
2018-01-01 17:30:00,7.71,89.7,190.0,9.375
2018-01-01 17:45:00,7.8,89.6,193.4,9.48
2018-01-01 18:00:00,7.88,89.2,244.2,9.64
2018-01-01 18:15:00,7.89,87.6,278.2,9.915
2018-01-01 18:30:00,7.77,86.1,293.8,10.05
2018-01-01 18:45:00,7.96,84.9,241.7,10.39
2018-01-01 19:00:00,7.97,84.3,279.8,10.465
2018-01-01 19:15:00,8.13,82.6,390.8,10.93
2018-01-01 19:30:00,8.36,80.4,404.6,11.545
2018-01-01 19:45:00,8.47,78.63,411.2,11.985
2018-01-01 20:00:00,8.59,77.66,387.1,12.33
2018-01-01 20:15:00,8.73,75.9,392.2,12.765
2018-01-01 20:30:00,8.66,75.22,395.6,12.91
2018-01-01 20:45:00,8.7,71.61,442.5,13.59
2018-01-01 21:00:00,8.51,70.55,355.3,13.7
2018-01-01 21:15:00,7.92,66.71,299.2,13.98
2018-01-01 21:30:00,7.93,66.06,283.7,14.115
2018-01-01 21:45:00,7.5,63.43,277.4,14.315000000000001
2018-01-01 22:00:00,7.05,61.14,292.0,14.434999999999999
2018-01-01 22:15:00,7.69,63.91,313.0,14.35
2018-01-01 22:30:00,7.42,61.05,291.5,14.765
2018-01-01 22:45:00,7.66,62.66,242.6,14.645
2018-01-01 23:00:00,7.15,60.31,224.1,14.735
2018-01-01 23:15:00,6.9,57.66,256.4,15.105
2018-01-01 23:30:00,6.28,54.5,221.5,15.370000000000001
2018-01-01 23:45:00,6.0,54.02,147.3,15.27
2018-01-02 00:00:00,6.33,55.4,161.9,15.19
2018-01-02 00:15:00,6.03,54.32,108.7,15.235
2018-01-02 00:30:00,6.42,57.34,52.06,14.83
2018-01-02 00:45:00,6.23,58.11,27.12,14.434999999999999
2018-01-02 01:00:00,6.43,59.8,8.84,14.215
2018-01-02 01:15:00,5.03,54.21,2.21,14.295
2018-01-02 01:30:00,4.83,53.58,0.28,14.285
2018-01-02 01:45:00,4.77,53.22,0.14,14.3
2018-01-02 02:00:00,4.4,51.6,0.09,14.41
2018-01-02 02:15:00,4.08,50.39,0.09,14.425
2018-01-02 02:30:00,4.01,50.59,0.1,14.305
2018-01-02 02:45:00,3.81,49.8,0.09,14.42
2018-01-02 03:00:00,3.87,50.02,0.13,14.305
2018-01-02 03:15:00,3.82,50.13,0.11,14.255
2018-01-02 03:30:00,3.45,49.14,0.11,14.184999999999999
2018-01-02 03:45:00,3.31,48.3,0.12,14.265
2018-01-02 04:00:00,2.9,46.99,0.1,14.295
2018-01-02 04:15:00,3.11,47.36,0.08,14.33
2018-01-02 04:30:00,3.04,48.43,0.05,13.95
2018-01-02 04:45:00,3.05,48.71,0.06,13.905000000000001
2018-01-02 05:00:00,2.92,48.01,0.07,13.955
2018-01-02 05:15:00,3.08,49.35,0.09,13.705
2018-01-02 05:30:00,3.34,51.25,0.06,13.364999999999998
2018-01-02 05:45:00,3.64,52.52,0.03,13.379999999999999
2018-01-02 06:00:00,4.16,55.84,0.06,12.96
2018-01-02 06:15:00,4.09,55.42,0.07,12.945
2018-01-02 06:30:00,4.12,55.57,0.04,12.945
2018-01-02 06:45:00,3.76,54.05,0.02,13.01
2018-01-02 07:00:00,3.78,54.81,0.02,12.83
2018-01-02 07:15:00,3.62,54.84,0.02,12.665
2018-01-02 07:30:00,3.57,53.87,0.01,12.89
2018-01-02 07:45:00,2.62,48.03,0.0,13.585
2018-01-02 08:00:00,1.89,43.75,0.0,14.31
2018-01-02 08:15:00,2.74,48.29,0.1,13.625
2018-01-02 08:30:00,3.21,51.22,0.08,13.370000000000001
2018-01-02 08:45:00,2.85,48.82,0.05,13.690000000000001
2018-01-02 09:00:00,2.47,46.67,0.07,13.89
2018-01-02 09:15:00,2.88,49.09,0.08,13.59
2018-01-02 09:30:00,3.14,50.4,0.03,13.455
2018-01-02 09:45:00,2.17,46.4,0.02,13.725
2018-01-02 10:00:00,1.95,46.01,0.03,13.575
2018-01-02 10:15:00,1.15,42.38,0.03,13.97
2018-01-02 10:30:00,2.16,48.52,0.06,13.015
2018-01-02 10:45:00,3.42,54.06,0.05,12.684999999999999
2018-01-02 11:00:00,1.57,44.19,0.01,13.795000000000002
2018-01-02 11:15:00,1.5,44.42,0.02,13.545
2018-01-02 11:30:00,2.56,49.92,0.07,12.945
2018-01-02 11:45:00,4.38,58.71,0.07,12.370000000000001
2018-01-02 12:00:00,5.48,66.69,0.04,11.555
2018-01-02 12:15:00,5.32,65.55,0.0,11.76
2018-01-02 12:30:00,3.32,53.41,0.01,12.695
2018-01-02 12:45:00,2.7,50.95,0.01,12.795
2018-01-02 13:00:00,1.9,47.52,0.01,13.04
2018-01-02 13:15:00,1.0,42.86,0.01,13.58
2018-01-02 13:30:00,0.46,40.77,0.03,13.745000000000001
2018-01-02 13:45:00,0.12,39.18,0.04,14.02
2018-01-02 14:00:00,0.04,38.85,0.05,14.04
2018-01-02 14:15:00,0.88,44.5,0.14,12.86
2018-01-02 14:30:00,1.42,47.73,0.04,12.495
2018-01-02 14:45:00,0.59,41.93,0.01,13.64
2018-01-02 15:00:00,-0.59,36.28,0.02,14.41
2018-01-02 15:15:00,-0.86,35.18,0.22,14.559999999999999
2018-01-02 15:30:00,-0.82,35.76,1.36,14.435
2018-01-02 15:45:00,-1.0,34.33,5.76,14.875
2018-01-02 16:00:00,0.55,40.64,12.45,13.875
2018-01-02 16:15:00,1.51,48.03,18.51,12.475
2018-01-02 16:30:00,1.09,44.11,33.14,13.39
2018-01-02 16:45:00,0.27,38.55,49.97,14.465
2018-01-02 17:00:00,0.45,37.81,67.27,15.035
2018-01-02 17:15:00,1.81,45.69,94.9,13.510000000000002
2018-01-02 17:30:00,2.93,52.97,99.0,12.36
2018-01-02 17:45:00,3.25,54.23,117.8,12.33
2018-01-02 18:00:00,3.49,54.19,137.3,12.629999999999999
2018-01-02 18:15:00,3.07,48.39,175.7,14.065
2018-01-02 18:30:00,4.32,58.09,203.8,12.344999999999999
2018-01-02 18:45:00,4.43,57.81,294.1,12.555
2018-01-02 19:00:00,4.64,57.58,275.5,12.775
2018-01-02 19:15:00,4.88,57.44,235.3,13.125
2018-01-02 19:30:00,5.33,59.86,224.5,12.955
2018-01-02 19:45:00,5.71,60.06,223.1,13.32
2018-01-02 20:00:00,5.94,60.67,189.4,13.36
2018-01-02 20:15:00,6.12,61.4,162.9,13.4
2018-01-02 20:30:00,5.86,58.85,130.6,13.785
2018-01-02 20:45:00,5.53,58.3,111.9,13.615
2018-01-02 21:00:00,4.17,50.2,144.2,14.515
2018-01-02 21:15:00,3.28,44.26,154.6,15.485
2018-01-02 21:30:00,4.71,53.54,138.3,13.995000000000001
2018-01-02 21:45:00,4.97,54.4,123.4,14.1
2018-01-02 22:00:00,3.18,43.64,99.6,15.675
2018-01-02 22:15:00,5.05,53.86,92.1,14.305
2018-01-02 22:30:00,4.9,53.73,78.45,14.18
2018-01-02 22:45:00,4.85,52.7,73.74,14.455
2018-01-02 23:00:00,4.89,52.21,67.8,14.695
2018-01-02 23:15:00,5.29,54.8,69.32,14.36
2018-01-02 23:30:00,4.43,49.4,60.46,15.125
2018-01-02 23:45:00,5.89,57.22,81.9,14.315000000000001
2018-01-03 00:00:00,4.89,50.28,140.4,15.280000000000001
2018-01-03 00:15:00,3.87,46.04,74.1,15.52
2018-01-03 00:30:00,3.74,46.51,38.09,15.27
2018-01-03 00:45:00,5.28,55.75,23.72,14.09
2018-01-03 01:00:00,5.47,58.4,9.78,13.59
2018-01-03 01:15:00,5.17,57.12,2.33,13.65
2018-01-03 01:30:00,2.76,44.1,0.22,15.120000000000001
2018-01-03 01:45:00,1.61,38.43,0.05,15.935
2018-01-03 02:00:00,1.43,37.63,0.03,16.025
2018-01-03 02:15:00,3.68,46.84,0.03,15.125
2018-01-03 02:30:00,4.24,50.13,0.08,14.675
2018-01-03 02:45:00,1.81,39.25,0.02,15.815000000000001
2018-01-03 03:00:00,1.15,37.49,0.05,15.785
2018-01-03 03:15:00,3.04,44.97,0.08,15.030000000000001
2018-01-03 03:30:00,4.37,53.2,0.16,13.845
2018-01-03 03:45:00,4.6,55.45,0.14,13.54
2018-01-03 04:00:00,4.56,55.58,0.09,13.475
2018-01-03 04:15:00,5.3,61.43,0.15,12.635
2018-01-03 04:30:00,5.53,64.37,0.11,12.149999999999999
2018-01-03 04:45:00,5.52,64.22,0.06,12.17
2018-01-03 05:00:00,5.28,62.08,0.01,12.465
2018-01-03 05:15:00,5.0,60.27,0.03,12.61
2018-01-03 05:30:00,5.04,61.08,0.04,12.43
2018-01-03 05:45:00,4.79,59.0,0.02,12.735
2018-01-03 06:00:00,4.03,53.95,0.02,13.3
2018-01-03 06:15:00,2.36,44.27,0.01,14.675
2018-01-03 06:30:00,2.89,47.15,0.09,14.175
2018-01-03 06:45:00,3.52,50.1,0.09,13.9
2018-01-03 07:00:00,3.74,51.3,0.14,13.745000000000001
2018-01-03 07:15:00,4.38,55.07,0.16,13.34
2018-01-03 07:30:00,4.39,56.24,0.12,13.06
2018-01-03 07:45:00,4.48,56.64,0.1,13.025
2018-01-03 08:00:00,4.64,57.54,0.11,12.98
2018-01-03 08:15:00,3.45,49.1,0.01,14.254999999999999
2018-01-03 08:30:00,0.02,33.43,0.01,16.3
2018-01-03 08:45:00,0.75,35.92,0.02,16.125
2018-01-03 09:00:00,2.49,43.91,0.09,14.9
2018-01-03 09:15:00,0.51,35.24,0.01,16.17
2018-01-03 09:30:00,3.38,49.64,0.13,13.925
2018-01-03 09:45:00,3.98,55.08,0.2,12.91
2018-01-03 10:00:00,4.01,55.74,0.13,12.760000000000002
2018-01-03 10:15:00,3.66,50.88,0.03,13.815000000000001
2018-01-03 10:30:00,3.49,51.26,0.1,13.52
2018-01-03 10:45:00,3.23,49.92,0.1,13.629999999999999
2018-01-03 11:00:00,3.29,51.09,0.08,13.34
2018-01-03 11:15:00,3.21,51.7,0.05,13.105
2018-01-03 11:30:00,2.61,47.32,0.02,13.98
2018-01-03 11:45:00,3.01,47.27,0.02,14.42
2018-01-03 12:00:00,3.27,49.88,0.12,13.785
2018-01-03 12:15:00,2.88,49.98,0.1,13.61
2018-01-03 12:30:00,1.36,40.25,0.01,15.115
2018-01-03 12:45:00,1.06,38.46,0.03,15.485
2018-01-03 13:00:00,2.43,45.25,0.13,14.4
2018-01-03 13:15:00,2.4,44.98,0.11,14.395
2018-01-03 13:30:00,3.46,53.35,0.18,12.885
2018-01-03 13:45:00,3.4,51.85,0.11,13.315000000000001
2018-01-03 14:00:00,2.62,47.48,0.1,13.8
2018-01-03 14:15:00,1.15,39.97,0.02,15.135000000000002
2018-01-03 14:30:00,1.78,42.77,0.09,14.59
2018-01-03 14:45:00,2.38,46.17,0.15,14.02
2018-01-03 15:00:00,4.11,57.94,0.2,12.254999999999999
2018-01-03 15:15:00,4.36,60.35,0.32,11.925
2018-01-03 15:30:00,4.67,62.6,3.25,11.68
2018-01-03 15:45:00,4.36,60.67,5.75,11.92
2018-01-03 16:00:00,2.14,45.55,15.79,14.155
2018-01-03 16:15:00,3.02,50.72,24.81,13.3
2018-01-03 16:30:00,2.85,49.85,37.58,13.515
2018-01-03 16:45:00,4.23,57.82,59.25,12.64
2018-01-03 17:00:00,4.12,55.96,79.48,12.98
2018-01-03 17:15:00,4.92,62.54,96.9,11.91
2018-01-03 17:30:00,5.16,63.89,99.2,11.809999999999999
2018-01-03 17:45:00,5.39,63.52,110.3,12.14
2018-01-03 18:00:00,5.28,58.56,124.0,13.435
2018-01-03 18:15:00,4.03,49.11,129.3,15.065
2018-01-03 18:30:00,4.32,51.36,117.4,14.34
2018-01-03 18:45:00,5.82,61.39,105.7,13.155000000000001
2018-01-03 19:00:00,5.31,58.53,124.5,13.325
2018-01-03 19:15:00,4.91,56.48,97.4,13.46
2018-01-03 19:30:00,5.28,58.04,40.08,13.455
2018-01-03 19:45:00,5.0,54.45,34.39,14.405
2018-01-03 20:00:00,5.49,55.03,47.29,15.025
2018-01-03 20:15:00,5.78,55.26,53.07,14.95
2018-01-03 20:30:00,5.34,52.92,52.51,15.175
2018-01-03 20:45:00,5.14,52.75,49.94,14.879999999999999
2018-01-03 21:00:00,7.02,64.17,45.66,14.030000000000001
2018-01-03 21:15:00,8.45,78.66,38.46,12.045
2018-01-03 21:30:00,7.67,72.45,26.93,12.774999999999999
2018-01-03 21:45:00,6.58,67.18,36.12,12.825
2018-01-03 22:00:00,7.14,72.52,62.29,12.245000000000001
2018-01-03 22:15:00,7.85,75.6,61.22,12.305
2018-01-03 22:30:00,7.8,69.84,33.47,13.485
2018-01-03 22:45:00,7.73,69.19,28.82,13.525
2018-01-03 23:00:00,7.03,65.68,35.9,13.58
2018-01-03 23:15:00,6.51,63.49,25.13,13.485
2018-01-03 23:30:00,7.09,67.48,24.78,13.129999999999999
2018-01-03 23:45:00,7.24,67.95,36.18,13.15
2018-01-04 00:00:00,8.05,73.66,30.26,12.725
2018-01-04 00:15:00,8.17,73.34,21.6,12.885
2018-01-04 00:30:00,8.26,74.62,24.96,12.79
2018-01-04 00:45:00,8.15,76.84,51.07,12.11
2018-01-04 01:00:00,8.4,77.9,14.47,12.21
2018-01-04 01:15:00,8.76,75.57,3.55,13.24
2018-01-04 01:30:00,9.07,73.26,0.34,13.92
2018-01-04 01:45:00,8.98,77.21,0.0,12.945
2018-01-04 02:00:00,9.0,77.45,0.0,12.915
2018-01-04 02:15:00,8.98,78.08,0.01,12.81
2018-01-04 02:30:00,9.02,79.17,0.0,12.665
2018-01-04 02:45:00,9.07,77.19,0.0,13.16
2018-01-04 03:00:00,9.28,79.1,0.04,12.969999999999999
2018-01-04 03:15:00,9.74,81.1,0.06,13.09
2018-01-04 03:30:00,9.96,84.8,0.03,12.645
2018-01-04 03:45:00,9.41,80.4,0.03,12.955
2018-01-04 04:00:00,8.51,73.57,0.02,13.315000000000001
2018-01-04 04:15:00,8.46,73.68,0.01,13.16
2018-01-04 04:30:00,8.76,77.63,0.13,12.665
2018-01-04 04:45:00,9.29,83.7,0.08,12.045
2018-01-04 05:00:00,10.05,87.4,0.07,12.145
2018-01-04 05:15:00,10.51,88.9,0.09,12.385000000000002
2018-01-04 05:30:00,11.31,90.2,0.04,12.985
2018-01-04 05:45:00,11.42,89.5,0.1,13.215
2018-01-04 06:00:00,10.6,85.6,0.13,13.05
2018-01-04 06:15:00,10.54,86.9,0.16,12.795
2018-01-04 06:30:00,10.6,86.8,0.15,12.875
2018-01-04 06:45:00,10.89,86.8,0.14,13.125
2018-01-04 07:00:00,10.81,87.3,0.16,12.95
2018-01-04 07:15:00,10.85,88.4,0.13,12.754999999999999
2018-01-04 07:30:00,10.9,88.8,0.14,12.72
2018-01-04 07:45:00,10.65,88.5,0.15,12.55
2018-01-04 08:00:00,10.53,87.5,0.07,12.61
2018-01-04 08:15:00,10.77,87.8,0.03,12.785
2018-01-04 08:30:00,10.78,88.1,0.05,12.77
2018-01-04 08:45:00,10.87,88.4,0.04,12.83
2018-01-04 09:00:00,10.98,87.7,0.04,13.04
2018-01-04 09:15:00,10.62,84.0,0.02,13.355
2018-01-04 09:30:00,10.01,81.4,0.02,13.23
2018-01-04 09:45:00,9.94,81.1,0.01,13.185
2018-01-04 10:00:00,9.97,81.5,0.01,13.129999999999999
2018-01-04 10:15:00,9.81,81.3,0.01,12.995000000000001
2018-01-04 10:30:00,9.66,81.0,0.0,12.89
2018-01-04 10:45:00,9.93,81.8,0.01,13.08
2018-01-04 11:00:00,10.11,82.8,0.01,13.05
2018-01-04 11:15:00,10.14,83.7,0.02,12.899999999999999
2018-01-04 11:30:00,10.13,84.1,0.02,12.78
2018-01-04 11:45:00,10.16,84.6,0.02,12.745000000000001
2018-01-04 12:00:00,10.14,84.2,0.02,12.78
2018-01-04 12:15:00,9.98,84.0,0.02,12.65
2018-01-04 12:30:00,9.77,83.0,0.01,12.61
2018-01-04 12:45:00,9.69,83.3,0.02,12.48
2018-01-04 13:00:00,9.68,83.7,0.01,12.395
2018-01-04 13:15:00,9.74,84.1,0.02,12.4
2018-01-04 13:30:00,9.79,83.8,0.01,12.485
2018-01-04 13:45:00,9.82,83.9,0.01,12.51
2018-01-04 14:00:00,9.86,83.8,0.02,12.555
2018-01-04 14:15:00,9.84,82.7,0.01,12.780000000000001
2018-01-04 14:30:00,9.88,80.8,0.01,13.205
2018-01-04 14:45:00,9.94,80.2,0.02,13.365
2018-01-04 15:00:00,9.91,80.4,0.08,13.295
2018-01-04 15:15:00,9.89,80.9,0.27,13.15
2018-01-04 15:30:00,9.96,80.8,2.02,13.235
2018-01-04 15:45:00,9.99,81.1,8.14,13.205
2018-01-04 16:00:00,10.03,81.6,20.87,13.14
2018-01-04 16:15:00,10.18,81.1,37.86,13.415
2018-01-04 16:30:00,10.19,80.3,49.33,13.565000000000001
2018-01-04 16:45:00,10.07,80.1,68.99,13.45
2018-01-04 17:00:00,10.14,79.65,74.57,13.61
2018-01-04 17:15:00,10.28,78.25,138.9,14.01
2018-01-04 17:30:00,10.36,78.98,110.7,13.945
2018-01-04 17:45:00,10.59,79.72,151.7,14.025
2018-01-04 18:00:00,10.58,79.34,113.4,14.095
2018-01-04 18:15:00,10.84,79.57,159.1,14.315
2018-01-04 18:30:00,10.86,76.79,251.8,14.855
2018-01-04 18:45:00,10.99,75.26,202.7,15.305
2018-01-04 19:00:00,10.97,73.58,194.6,15.65
2018-01-04 19:15:00,11.03,75.06,173.9,15.375
2018-01-04 19:30:00,11.01,75.77,205.9,15.21
2018-01-04 19:45:00,11.0,74.55,220.8,15.45
2018-01-04 20:00:00,11.3,75.42,168.9,15.555
2018-01-04 20:15:00,11.67,79.34,238.6,15.135
2018-01-04 20:30:00,11.59,78.12,210.4,15.33
2018-01-04 20:45:00,11.4,77.02,193.1,15.364999999999998
2018-01-04 21:00:00,11.53,75.62,219.5,15.78
2018-01-04 21:15:00,11.76,75.91,225.4,15.95
2018-01-04 21:30:00,11.65,75.64,165.2,15.870000000000001
2018-01-04 21:45:00,11.63,77.61,169.4,15.54
2018-01-04 22:00:00,12.09,78.39,142.1,15.780000000000001
2018-01-04 22:15:00,12.14,78.56,144.3,15.805
2018-01-04 22:30:00,11.99,76.95,104.5,15.989999999999998
2018-01-04 22:45:00,11.95,75.94,127.5,16.18
2018-01-04 23:00:00,11.93,71.25,308.0,17.055
2018-01-04 23:15:00,11.72,69.86,142.8,17.195
2018-01-04 23:30:00,11.68,73.24,88.4,16.465
2018-01-04 23:45:00,11.73,78.85,54.28,15.35
2018-01-05 00:00:00,11.65,81.9,57.88,14.7
2018-01-05 00:15:00,11.46,83.5,45.48,14.21
2018-01-05 00:30:00,11.72,86.2,27.02,13.96
2018-01-05 00:45:00,11.83,88.2,17.53,13.76
2018-01-05 01:00:00,12.17,88.9,4.01,14.015
2018-01-05 01:15:00,12.11,86.7,2.15,14.405000000000001
2018-01-05 01:30:00,11.94,85.3,0.21,14.465
2018-01-05 01:45:00,11.98,84.9,0.0,14.559999999999999
2018-01-05 02:00:00,12.0,85.0,0.0,14.52
2018-01-05 02:15:00,12.04,86.0,0.0,14.36
2018-01-05 02:30:00,12.03,86.9,0.0,14.184999999999999
2018-01-05 02:45:00,12.1,87.8,0.0,14.094999999999999
2018-01-05 03:00:00,12.15,88.2,0.0,14.08
2018-01-05 03:15:00,12.15,88.4,0.0,14.045
2018-01-05 03:30:00,12.21,89.5,0.0,13.915
2018-01-05 03:45:00,12.23,89.3,0.0,13.995000000000001
2018-01-05 04:00:00,12.18,87.4,0.0,14.274999999999999
2018-01-05 04:15:00,12.15,86.1,0.0,14.485
2018-01-05 04:30:00,12.09,85.4,0.0,14.53
2018-01-05 04:45:00,12.07,86.1,0.0,14.385000000000002
2018-01-05 05:00:00,11.95,85.7,0.0,14.355
2018-01-05 05:15:00,11.96,85.2,0.0,14.434999999999999
2018-01-05 05:30:00,12.03,86.2,0.0,14.3
2018-01-05 05:45:00,12.12,88.8,0.0,13.940000000000001
2018-01-05 06:00:00,12.24,92.0,0.01,13.515
2018-01-05 06:15:00,12.37,92.2,0.0,13.635000000000002
2018-01-05 06:30:00,12.14,88.9,0.02,14.045000000000002
2018-01-05 06:45:00,12.09,87.3,0.04,14.235
2018-01-05 07:00:00,12.13,86.4,0.01,14.41
2018-01-05 07:15:00,12.15,86.5,0.0,14.39
2018-01-05 07:30:00,12.22,89.0,0.0,14.0
2018-01-05 07:45:00,12.28,89.0,0.0,14.08
2018-01-05 08:00:00,12.13,86.3,0.0,14.425
2018-01-05 08:15:00,11.91,84.0,0.0,14.635
2018-01-05 08:30:00,11.6,81.2,0.0,14.84
2018-01-05 08:45:00,11.52,80.8,0.0,14.855
2018-01-05 09:00:00,11.56,81.4,0.0,14.77
2018-01-05 09:15:00,11.55,81.2,0.0,14.8
2018-01-05 09:30:00,11.68,82.3,0.01,14.715
2018-01-05 09:45:00,11.73,82.7,0.0,14.690000000000001
2018-01-05 10:00:00,11.83,83.6,0.0,14.6
2018-01-05 10:15:00,11.85,84.6,0.0,14.45
2018-01-05 10:30:00,11.82,84.7,0.0,14.41
2018-01-05 10:45:00,11.79,84.3,0.0,14.45
2018-01-05 11:00:00,11.96,85.8,0.01,14.335
2018-01-05 11:15:00,12.0,85.6,0.0,14.42
2018-01-05 11:30:00,11.95,85.2,0.0,14.425
2018-01-05 11:45:00,12.0,86.3,0.0,14.254999999999999
2018-01-05 12:00:00,12.11,87.5,0.0,14.17
2018-01-05 12:15:00,12.15,87.0,0.0,14.3
2018-01-05 12:30:00,12.04,84.6,0.0,14.645
2018-01-05 12:45:00,11.9,83.5,0.01,14.71
2018-01-05 13:00:00,11.82,83.0,0.0,14.715
2018-01-05 13:15:00,11.67,82.6,0.0,14.670000000000002
2018-01-05 13:30:00,11.59,82.2,0.0,14.64
2018-01-05 13:45:00,11.57,81.8,0.0,14.7
2018-01-05 14:00:00,11.5,81.2,0.0,14.74
2018-01-05 14:15:00,11.53,81.7,0.0,14.67
2018-01-05 14:30:00,11.49,81.3,0.0,14.715
2018-01-05 14:45:00,11.49,81.1,0.0,14.765
2018-01-05 15:00:00,11.53,81.6,0.01,14.68
2018-01-05 15:15:00,11.47,81.4,0.24,14.665
2018-01-05 15:30:00,11.37,79.99,1.42,14.84
2018-01-05 15:45:00,11.26,79.44,1.51,14.82
2018-01-05 16:00:00,11.2,78.51,3.54,14.955
2018-01-05 16:15:00,11.18,77.77,8.78,15.075
2018-01-05 16:30:00,11.28,78.07,15.95,15.11
2018-01-05 16:45:00,11.42,79.41,25.69,14.97
2018-01-05 17:00:00,11.56,80.4,32.04,14.925
2018-01-05 17:15:00,11.57,82.0,40.56,14.605
2018-01-05 17:30:00,11.79,85.6,61.16,14.149999999999999
2018-01-05 17:45:00,12.06,89.8,73.43,13.690000000000001
2018-01-05 18:00:00,12.25,91.8,66.2,13.54
2018-01-05 18:15:00,12.35,92.6,52.47,13.51
2018-01-05 18:30:00,12.36,93.0,79.82,13.42
2018-01-05 18:45:00,12.45,93.1,103.2,13.49
2018-01-05 19:00:00,12.59,93.0,97.6,13.64
2018-01-05 19:15:00,12.58,93.1,96.1,13.620000000000001
2018-01-05 19:30:00,12.89,93.3,96.2,13.895
2018-01-05 19:45:00,12.95,93.4,56.17,13.94
2018-01-05 20:00:00,13.0,93.5,67.2,13.989999999999998
2018-01-05 20:15:00,13.0,93.6,86.9,14.0
2018-01-05 20:30:00,13.08,93.8,84.5,14.030000000000001
2018-01-05 20:45:00,13.25,94.0,89.2,14.16
2018-01-05 21:00:00,13.19,94.1,63.0,14.085
